wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
44,4,6,11,102,844,8,0,36,0.92749658,1083,0.882352941,0,0.575757576,0.259689922,1,1,23.22727273,16,1.9318,False,FMeasure_Voting_Pred,True,0.6038098499768187
3,1,0,6,9,0,4,0,3,0.1875,101,0.0,2,0.0,1.0,0,0,30.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.011657453187165469
32,3,0,2,45,426,1,0,28,0.290322581,265,1.0,1,0.655172414,0.167155425,2,12,7.1875,2,1.125,False,FMeasure_Voting_Pred,False,0.4453619337936676
4,2,0,9,18,0,2,0,4,0.0,507,1.0,0,0.666666667,0.5,1,1,125.25,3,0.75,False,FMeasure_Voting_Pred,False,0.02644215067633904
14,2,0,9,57,0,0,0,13,0.7692307690000001,511,1.0,1,0.773584906,0.846153846,0,0,35.0,2,1.5,False,FMeasure_Voting_Pred,False,0.013303897545166608
14,1,0,3,29,13,0,0,11,0.759615385,453,1.0,2,0.0,0.365384615,0,0,30.78571429,6,2.3571,False,FMeasure_Voting_Pred,False,0.04044992111429716
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,FMeasure_Voting_Pred,False,0.017086730963529657
2,1,0,4,14,1,2,0,2,2.0,87,0.0,0,0.0,0.6,0,0,42.5,4,2.0,False,FMeasure_Voting_Pred,False,0.014482448702104038
8,4,0,3,17,28,3,0,8,1.142857143,102,1.0,0,0.901639344,0.5,0,0,11.625,6,1.375,False,FMeasure_Voting_Pred,False,0.01873953914287443
2,1,0,1,14,1,0,0,2,2.0,104,0.0,0,0.0,0.6,0,0,51.0,1,0.5,False,FMeasure_Voting_Pred,False,0.0104064530932807
6,1,0,14,29,0,11,0,2,0.828571429,309,1.0,2,0.0,0.333333333,0,0,49.33333333,5,1.6667,False,FMeasure_Voting_Pred,False,0.04006363286690074
4,1,0,3,20,0,3,0,4,0.666666667,78,0.5,0,0.0,0.583333333,0,0,18.0,3,1.0,False,FMeasure_Voting_Pred,False,0.01507286294698804
21,1,0,1,55,68,1,0,19,0.622222222,1188,1.0,0,0.0,0.253968254,0,0,55.14285714,6,1.8095,False,FMeasure_Voting_Pred,False,0.03600310111696322
8,1,0,0,20,6,0,0,7,0.5,564,0.5,0,0.0,0.7857142859999999,0,0,69.25,3,1.25,False,FMeasure_Voting_Pred,False,0.0139578609364122
11,2,0,2,15,37,1,0,11,1.1,230,0.0,0,0.545454545,0.333333333,1,9,19.81818182,3,0.9091,False,FMeasure_Voting_Pred,True,0.7287130344945619
1,1,0,17,1,0,15,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.006380616832413572
2,2,0,5,11,1,1,0,2,2.0,44,0.0,0,0.916666667,0.666666667,0,0,21.0,1,0.5,False,FMeasure_Voting_Pred,False,0.009398830456340166
53,1,0,14,121,884,7,0,41,0.894917582,1074,0.8214285709999999,5,0.0,0.109467456,0,0,18.73584906,11,1.7547,False,FMeasure_Voting_Pred,False,0.3892360959361676
10,1,0,7,10,45,6,0,10,2.0,10,0.0,0,0.0,0.35,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.015383219626700029
20,1,0,11,61,154,5,0,16,0.804511278,695,0.14285714300000002,2,0.0,0.270676692,0,0,33.4,22,3.75,False,FMeasure_Voting_Pred,True,0.6900310236109073
5,4,0,1,24,2,1,0,5,0.75,133,1.0,0,0.953488372,0.4,3,5,24.6,3,1.2,False,FMeasure_Voting_Pred,False,0.07925494572525986
40,2,0,11,111,380,0,0,35,0.8450390190000001,1771,1.0,0,0.24,0.352564103,1,5,42.7,4,1.1,False,FMeasure_Voting_Pred,False,0.24380188936771385
1,1,0,0,2,0,0,0,1,2.0,5,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.0526857572311918
7,1,0,0,16,0,0,0,7,0.0,63,1.0,0,0.0,0.571428571,0,0,7.857142857,2,1.2857,False,FMeasure_Voting_Pred,False,0.013606965426732244
8,2,0,9,11,16,6,0,7,0.7142857140000001,56,1.0,4,0.642857143,0.35714285700000004,0,0,5.5,2,0.75,False,FMeasure_Voting_Pred,False,0.03542421877633032
11,1,0,2,19,37,0,0,9,0.7,205,0.75,0,0.0,0.375,0,0,16.90909091,4,1.0909,False,FMeasure_Voting_Pred,False,0.01841271859362133
4,1,0,0,4,6,0,0,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.010153945330156254
5,1,0,3,10,10,3,0,4,1.25,51,1.0,0,0.0,0.314285714,0,0,9.0,1,0.8,False,FMeasure_Voting_Pred,False,0.016443841386686718
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.012466811567962475
1,1,0,0,2,0,0,0,1,2.0,5,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.0526857572311918
8,2,0,0,37,0,0,0,7,1.071428571,273,1.0,0,0.538461538,0.904761905,0,0,31.625,2,1.0,False,FMeasure_Voting_Pred,False,0.008518426736291239
25,1,11,19,41,272,17,0,25,0.986979167,206,0.5625,2,0.0,0.133333333,0,0,6.6,3,1.04,False,FMeasure_Voting_Pred,False,0.044323870445860315
8,2,0,3,15,0,2,0,8,0.571428571,125,1.0,0,0.6315789470000001,0.6875,0,0,14.25,6,1.5,False,FMeasure_Voting_Pred,False,0.013307082814082542
15,2,0,15,55,71,1,0,12,0.8877551020000001,630,1.0,1,0.606060606,0.232142857,0,0,40.53333333,1,0.8667,False,FMeasure_Voting_Pred,False,0.3596219164335654
3,1,0,7,3,3,7,0,3,2.0,3,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.011358294314060095
11,1,0,9,20,29,8,0,10,0.72,166,1.0,1,0.0,0.4,0,0,13.63636364,4,1.1818,False,FMeasure_Voting_Pred,False,0.022066459832162284
6,1,0,1,27,15,0,0,4,1.2,223,1.0,0,0.0,0.3,0,0,36.0,12,3.8333,False,FMeasure_Voting_Pred,False,0.07561742070323696
21,3,3,7,44,2,3,0,12,0.545,317,0.8,0,0.649122807,0.30952381,1,3,13.61904762,4,1.5238,False,FMeasure_Voting_Pred,False,0.03774283148640988
8,1,9,0,18,28,0,0,7,1.142857143,55,0.0,0,0.0,0.55,0,0,5.625,4,1.25,False,FMeasure_Voting_Pred,False,0.013792820265598284
36,1,0,11,94,464,3,0,31,0.5619047620000001,970,1.0,1,0.0,0.310204082,0,0,25.77777778,1,0.9167,False,FMeasure_Voting_Pred,False,0.02717896853554892
2,1,0,2,11,1,0,0,2,2.0,203,0.0,0,0.0,0.75,0,0,100.5,2,1.0,False,FMeasure_Voting_Pred,False,0.011918769614134728
3,1,0,6,6,3,1,0,2,2.0,16,0.0,0,0.0,0.666666667,0,0,4.333333333,1,0.6667,False,FMeasure_Voting_Pred,False,0.009210255336422245
10,2,0,0,20,0,0,0,10,0.444444444,68,1.0,2,0.5,0.242857143,0,0,5.6,2,1.0,False,FMeasure_Voting_Pred,False,0.028492280026616964
37,1,1,8,68,0,7,0,36,0.912835249,1201,0.517241379,0,0.0,0.190972222,0,0,30.67567568,11,3.0,True,FMeasure_Voting_Pred,False,0.10751456480589285
2,1,0,1,42,1,0,0,2,2.0,361,0.0,0,0.0,0.6,0,0,179.5,1,0.5,False,FMeasure_Voting_Pred,False,0.016822985570147282
4,1,0,6,18,0,1,0,4,0.5,168,1.0,2,0.0,0.4375,0,0,40.5,11,3.25,False,FMeasure_Voting_Pred,False,0.05266261265519749
9,1,0,1,15,36,1,0,2,2.0,493,0.0,0,0.0,0.5,0,0,53.77777778,1,0.8889,False,FMeasure_Voting_Pred,False,0.014329258361634817
39,2,1,26,118,433,1,0,34,0.8684210529999999,1231,1.0,4,0.446153846,0.13765182199999998,1,5,30.28205128,14,2.7436,False,FMeasure_Voting_Pred,False,0.4725208513595258
3,1,0,5,25,0,0,0,2,1.1,172,1.0,1,0.0,0.75,0,0,54.66666667,7,2.3333,False,FMeasure_Voting_Pred,False,0.018527672516035508
5,3,0,5,10,0,2,0,5,2.0,38,0.0,0,0.906976744,0.55,0,0,6.6,1,0.8,False,FMeasure_Voting_Pred,False,0.011225667604843366
3,2,0,7,22,0,1,0,3,0.5,128,1.0,0,0.846153846,0.7777777779999999,0,0,41.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.009748339005714476
80,2,0,28,231,2670,8,0,74,0.931170886,2501,1.0,4,0.469387755,0.108499096,1,2,29.8625,5,1.325,True,GMean_Voting_Pred,True,0.7963989574154683
14,1,0,29,14,91,26,0,14,2.0,14,0.0,0,0.0,0.214285714,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.02056158824811284
2,1,0,5,6,1,1,0,2,2.0,16,0.0,0,0.0,0.5,0,0,7.0,1,0.5,False,FMeasure_Voting_Pred,False,0.011231511672702426
34,2,0,11,94,439,3,0,28,0.7373737370000001,696,1.0,1,0.684210526,0.17099567100000002,1,15,19.38235294,6,1.3529,False,FMeasure_Voting_Pred,True,0.5133559676163414
3,2,0,2,8,0,1,0,3,0.25,48,1.0,2,0.333333333,0.5555555560000001,0,0,14.33333333,3,1.3333,False,FMeasure_Voting_Pred,False,0.02040279608416168
69,1,2,15,164,1874,3,0,65,0.944497154,1513,1.0,2,0.0,0.120098039,0,0,20.47826087,7,1.7246,False,FMeasure_Voting_Pred,False,0.35173999788086946
3,4,0,109,6,3,109,0,3,2.0,16,0.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,False,FMeasure_Voting_Pred,False,0.3435564850400708
11,1,0,3,15,1,1,0,11,0.683333333,193,1.0,1,0.0,0.327272727,0,0,16.0,3,1.3636,True,FMeasure_Voting_Pred,False,0.023988817044620026
1,3,0,1,2,0,0,0,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,FMeasure_Voting_Pred,False,0.0526857572311918
4,5,0,2,11,0,0,0,4,0.0,40,1.0,0,0.957746479,0.625,1,1,8.75,1,0.75,False,FMeasure_Voting_Pred,False,0.013046354083758536
9,1,0,8,26,32,7,0,7,0.5,230,1.0,0,0.0,0.625,0,0,24.33333333,5,1.4444,False,FMeasure_Voting_Pred,False,0.01488035903403248
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.00610919732976535
9,3,0,12,66,0,0,0,7,0.7125,461,1.0,1,0.895522388,0.270833333,0,0,49.11111111,11,2.6667,False,FMeasure_Voting_Pred,False,0.048583952228562384
5,1,0,34,5,10,32,0,5,1.25,14,0.0,0,0.0,0.7,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.02033940844209528
52,1,0,25,71,0,22,0,50,0.692810458,1338,1.0,2,0.0,0.164335664,0,0,24.55769231,11,2.0577,True,FMeasure_Voting_Pred,False,0.35079134016662894
18,1,0,21,18,153,19,0,18,1.058823529,20,0.0,0,0.0,0.518518519,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.015443074102722509
10,2,0,0,46,31,0,0,8,0.7777777779999999,330,1.0,0,0.5,0.611111111,2,2,31.8,6,1.6,False,FMeasure_Voting_Pred,False,0.021393667918042716
6,1,0,16,49,9,4,0,3,0.4,233,1.0,0,0.0,0.351851852,0,0,37.66666667,3,1.1667,True,FMeasure_Voting_Pred,False,0.0199655734785489
3,3,0,2,7,0,2,0,3,0.0,24,1.0,0,0.909090909,0.666666667,2,2,6.666666667,1,0.6667,False,FMeasure_Voting_Pred,False,0.014085304284733756
13,1,0,16,13,78,14,0,13,2.0,13,0.0,0,0.0,0.292307692,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.017334320955021017
4,1,0,2,16,4,0,0,2,0.666666667,863,1.0,0,0.0,0.875,0,0,213.75,10,4.0,False,FMeasure_Voting_Pred,False,0.1372994624978504
12,2,0,4,45,26,1,0,12,0.480519481,337,1.0,1,0.84057971,0.266666667,1,8,26.5,4,1.3333,False,FMeasure_Voting_Pred,False,0.4103392443414888
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.00607757846424913
8,1,0,25,14,22,25,0,7,0.14285714300000002,113,1.0,0,0.0,0.380952381,0,0,13.0,1,0.75,False,FMeasure_Voting_Pred,False,0.01907243317668809
2,2,0,3,10,1,0,0,2,2.0,38,0.0,0,0.976190476,0.75,1,1,18.0,1,0.5,False,FMeasure_Voting_Pred,False,0.009652817260469909
9,1,0,2,10,36,0,0,9,2.0,12,0.0,0,0.0,0.377777778,0,0,0.333333333,1,0.8889,False,FMeasure_Voting_Pred,False,0.01421130651270455
3,2,0,6,17,1,1,0,3,2.0,68,0.0,0,0.846153846,0.666666667,0,0,21.66666667,1,0.6667,False,FMeasure_Voting_Pred,False,0.009725942655373606
3,1,3,0,4,3,0,0,3,2.0,6,0.0,0,0.0,0.666666667,0,0,1.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.009081925271396837
2,2,1,2,5,1,1,0,2,2.0,10,0.0,0,0.976190476,1.0,0,0,4.0,1,0.5,False,FMeasure_Voting_Pred,False,0.005691803165559441
2,2,1,0,4,1,0,0,2,2.0,10,0.0,0,0.666666667,0.75,0,0,4.0,1,0.5,False,FMeasure_Voting_Pred,False,0.007940045554325169
20,2,0,4,52,114,1,0,19,0.511278195,774,1.0,0,0.55,0.305555556,1,4,37.35,4,0.7,False,FMeasure_Voting_Pred,False,0.047322564190146965
35,1,0,4,87,573,1,0,31,0.544117647,373,0.5,1,0.0,0.343137255,0,0,9.485714286,1,0.9143,False,FMeasure_Voting_Pred,False,0.024139274829051715
3,1,0,5,8,3,0,0,2,2.0,26,0.0,0,0.0,0.333333333,0,0,7.666666667,1,0.6667,False,FMeasure_Voting_Pred,False,0.014431861510781354
38,1,0,7,85,0,5,0,36,0.067567568,540,1.0,2,0.0,0.254826255,0,0,13.15789474,3,1.7632,False,FMeasure_Voting_Pred,False,0.03972575598205206
6,5,0,2,18,3,0,0,5,0.8,96,1.0,0,0.951923077,0.5555555560000001,1,1,14.66666667,1,0.8333,False,FMeasure_Voting_Pred,False,0.014443190118859884
7,4,0,4,12,11,4,0,7,0.166666667,77,1.0,0,0.85,0.523809524,1,2,9.714285714,4,0.8571,False,FMeasure_Voting_Pred,False,0.019267376908158808
6,1,0,9,18,9,8,0,4,0.8,1423,0.333333333,1,0.0,0.25,0,0,235.6666667,15,4.1667,False,FMeasure_Voting_Pred,False,0.4176101371795271
2,1,0,5,5,0,4,0,2,0.0,69,0.0,5,0.0,1.0,0,0,29.0,1,0.5,False,FMeasure_Voting_Pred,False,0.017477952755090717
26,1,0,7,66,0,1,0,23,0.544,923,1.0,1,0.0,0.217142857,0,0,34.30769231,6,2.3077,False,FMeasure_Voting_Pred,False,0.04188993180154962
3,1,0,4,4,3,4,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,False,FMeasure_Voting_Pred,False,0.018721165170375868
24,2,0,17,67,98,9,0,22,0.826086957,626,0.736842105,5,0.3125,0.208333333,1,2,24.29166667,3,1.0,True,FMeasure_Voting_Pred,False,0.12013497967554616
4,1,0,10,17,0,2,0,2,0.833333333,85,0.5,1,0.0,0.333333333,0,0,19.25,1,0.5,False,FMeasure_Voting_Pred,False,0.019308775009472583
2,2,0,2,4,0,1,0,2,0.0,21,1.0,0,0.916666667,0.666666667,0,0,9.0,1,0.5,False,FMeasure_Voting_Pred,False,0.010145796687445068
29,1,0,9,67,316,3,0,2,0.55952381,960,1.0,3,0.0,0.210727969,0,0,31.79310345,2,1.0,False,FMeasure_Voting_Pred,False,0.04474448615628992
7,1,0,6,15,9,2,0,7,0.5,67,1.0,1,0.0,0.428571429,0,0,8.428571429,1,0.8571,True,FMeasure_Voting_Pred,False,0.017840320616218822
11,2,0,14,37,13,1,0,7,0.84,237,1.0,2,0.842105263,0.5,1,5,20.09090909,9,1.9091,False,FMeasure_Voting_Pred,False,0.17143855492934634
3,3,0,4,8,3,1,0,3,2.0,40,0.0,0,0.951219512,0.666666667,1,1,12.33333333,1,0.6667,False,FMeasure_Voting_Pred,False,0.010979634952994964
9,2,0,38,15,0,38,0,9,0.666666667,57,1.0,3,0.529411765,0.253968254,0,0,5.0,1,0.8889,True,FMeasure_Voting_Pred,False,0.3204216811140489
34,2,0,11,113,411,1,0,25,0.8975966559999999,1577,1.0,2,0.384615385,0.198653199,0,0,44.52941176,33,2.7647,False,FMeasure_Voting_Pred,False,0.41585264225951096
2,1,0,2,11,1,0,0,2,2.0,265,0.0,0,0.0,0.75,0,0,131.5,3,1.5,False,FMeasure_Voting_Pred,False,0.011460115796051225
3,1,0,5,6,0,5,0,3,1.142857143,40,0.0,0,0.0,0.583333333,1,1,10.0,3,1.3333,False,FMeasure_Voting_Pred,False,0.014120414634005774
4,1,0,2,10,0,1,0,2,0.266666667,83,0.0,2,0.0,0.5,0,0,18.5,3,1.5,False,FMeasure_Voting_Pred,False,0.027702409938051027
21,1,0,5,75,118,0,0,15,0.838888889,720,1.0,1,0.0,0.26,0,0,32.85714286,7,1.4286,False,FMeasure_Voting_Pred,False,0.03816486600465822
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.004661316714427924
3,1,8,12,4,1,10,0,3,0.5,13,1.0,0,0.0,0.666666667,0,0,3.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.011620916308737432
16,1,0,4,22,68,4,0,16,0.847619048,131,1.0,0,0.0,0.71875,0,0,6.75,1,0.9375,False,FMeasure_Voting_Pred,False,0.01179524745469594
2,1,0,2,10,1,0,0,2,2.0,273,0.0,0,0.0,0.75,0,0,135.5,2,1.0,False,FMeasure_Voting_Pred,False,0.010408857749041866
11,2,0,0,46,39,0,0,8,0.55,401,1.0,1,0.4375,0.424242424,1,2,35.27272727,5,1.7273,False,FMeasure_Voting_Pred,False,0.036524358758499534
11,1,0,3,36,5,1,0,10,0.625,245,1.0,1,0.0,0.409090909,0,0,20.90909091,6,2.3636,False,FMeasure_Voting_Pred,False,0.03424615256142561
16,1,0,13,34,0,13,0,16,0.628571429,412,0.857142857,0,0.0,0.375,0,0,24.3125,3,1.875,False,FMeasure_Voting_Pred,False,0.027556503074936997
28,1,0,34,181,20,4,0,8,0.7734204790000001,2634,1.0,6,0.0,0.148148148,0,0,92.46428571,19,5.0714,True,FMeasure_Voting_Pred,False,0.4959873708469302
7,1,0,1,8,21,0,0,7,2.0,10,0.0,0,0.0,0.35714285700000004,0,0,0.428571429,1,0.8571,False,FMeasure_Voting_Pred,False,0.011415177923226563
62,2,0,11,143,1471,1,0,43,0.929903901,1875,0.965517241,0,0.440366972,0.233870968,2,6,28.77419355,15,1.5968,False,FMeasure_Voting_Pred,False,0.4077240333761914
12,1,0,1,16,14,1,0,12,0.727272727,139,1.0,0,0.0,0.708333333,0,0,10.16666667,5,1.25,False,FMeasure_Voting_Pred,False,0.01371795540593757
6,1,0,2,19,0,0,0,5,0.3,90,1.0,1,0.0,0.444444444,0,0,13.66666667,6,1.6667,False,FMeasure_Voting_Pred,False,0.027353680078756132
2,4,0,4,6,1,1,0,2,2.0,33,0.0,0,0.975609756,0.666666667,1,1,15.5,1,0.5,False,FMeasure_Voting_Pred,False,0.007780434483788609
5,2,0,12,6,4,11,0,5,0.5,45,1.0,1,0.4,0.5,0,0,7.4,1,0.6,False,FMeasure_Voting_Pred,False,0.017574351638709296
2,1,1,0,3,1,0,0,2,2.0,5,0.0,0,0.0,0.75,0,0,1.5,1,0.5,False,FMeasure_Voting_Pred,False,0.00605281666812383
6,1,0,4,18,0,1,0,4,0.5555555560000001,162,1.0,2,0.0,0.375,0,0,24.5,3,1.5,False,FMeasure_Voting_Pred,False,0.03223009106212223
2,2,0,7,28,0,2,0,2,1.333333333,184,1.0,1,0.923076923,0.7,1,2,86.5,3,1.5,False,FMeasure_Voting_Pred,False,0.019167317817215968
1,1,0,1,2,0,1,0,0,2.0,52,0.0,0,0.0,1.0,0,0,6.0,0,0.0,False,FMeasure_Voting_Pred,False,0.0038805463779235673
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.008676658209804386
2,2,0,3,6,0,1,0,2,0.0,22,1.0,1,0.5,0.666666667,0,0,9.5,1,0.5,False,FMeasure_Voting_Pred,False,0.015816851797766738
46,1,0,25,133,1027,17,0,43,1.006666667,2140,0.9,1,0.0,0.128571429,0,0,45.30434783,13,3.4130000000000003,False,FMeasure_Voting_Pred,False,0.3631441168309135
3,1,1,0,4,3,0,0,3,2.0,6,0.0,0,0.0,0.666666667,0,0,1.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.007041958613370766
8,1,0,0,12,22,0,0,8,0.904761905,81,1.0,2,0.0,0.34375,0,0,8.75,4,1.25,False,FMeasure_Voting_Pred,False,0.028769384091538255
131,1,0,79,311,6643,51,0,120,0.95625,2701,1.0,17,0.0,0.07346153799999999,0,0,19.2519084,22,2.2366,True,FMeasure_Voting_Pred,True,0.9583330500060788
66,2,0,17,174,1593,4,0,57,0.922507123,1439,0.5555555560000001,2,0.272727273,0.1,1,1,20.39393939,7,1.2576,False,FMeasure_Voting_Pred,False,0.3652393404876957
2,1,0,2,4,1,2,0,2,2.0,10,0.0,0,0.0,0.75,0,0,4.0,1,0.5,False,FMeasure_Voting_Pred,False,0.006072130878379264
19,2,0,10,65,109,2,0,13,0.8833333329999999,558,1.0,1,0.7384615379999999,0.322222222,1,5,27.84210526,15,2.5789,True,FMeasure_Voting_Pred,False,0.342443953904126
18,2,2,5,59,113,2,0,6,0.935828877,499,0.545454545,0,0.333333333,0.22875817,0,0,26.11111111,15,1.8333,True,FMeasure_Voting_Pred,False,0.05257316559443548
4,1,0,0,5,0,0,0,4,0.666666667,28,1.0,0,0.0,0.625,0,0,5.25,1,0.75,False,FMeasure_Voting_Pred,False,0.012335150134568405
28,1,0,2,40,96,2,0,25,0.444444444,1019,0.666666667,0,0.0,0.31547619,0,0,34.85714286,7,1.3571,False,FMeasure_Voting_Pred,False,0.03510714637627688
2,1,0,1,5,0,1,0,2,0.0,18,1.0,1,0.0,0.666666667,0,0,7.5,1,0.5,False,FMeasure_Voting_Pred,False,0.015717536843303608
3,1,0,1,3,3,1,0,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.007463889501926849
11,1,0,2,24,15,1,0,11,0.64,446,0.0,1,0.0,0.318181818,0,0,39.09090909,5,1.2727,False,FMeasure_Voting_Pred,False,0.0313565320366869
47,1,0,20,177,739,3,0,39,0.894409938,1737,1.0,4,0.0,0.097101449,0,0,35.5106383,15,2.383,False,FMeasure_Voting_Pred,True,0.7364168788596688
3,2,0,6,14,1,1,0,3,0.0,249,1.0,0,0.666666667,0.5555555560000001,1,1,81.66666667,1,0.3333,False,FMeasure_Voting_Pred,False,0.021030330577623924
12,2,0,10,55,36,0,0,10,0.727272727,470,1.0,1,0.8039215690000001,0.772727273,0,0,37.91666667,3,1.5833,False,FMeasure_Voting_Pred,False,0.016696843311511257
11,1,0,16,11,55,15,0,11,2.0,11,0.0,0,0.0,0.484848485,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.009901608791434835
9,2,0,3,78,24,0,0,6,0.625,844,1.0,0,0.80952381,0.55,2,10,92.44444444,19,4.1111,False,FMeasure_Voting_Pred,True,0.7616627490555817
5,2,0,5,10,4,4,0,5,0.5,61,1.0,1,0.333333333,0.4,0,0,10.6,1,0.8,False,FMeasure_Voting_Pred,False,0.021357653328301616
2,4,0,2,4,1,1,0,2,2.0,11,0.0,0,1.0,0.833333333,0,0,4.5,0,0.0,True,FMeasure_Voting_Pred,False,0.004879851415362937
28,2,0,12,93,172,4,0,22,0.77582846,1410,0.421052632,11,0.297297297,0.171717172,0,0,48.67857143,17,3.7143,True,FMeasure_Voting_Pred,True,0.5260415203671002
3,1,0,0,3,3,0,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.004785596390026341
7,1,0,1,7,21,1,0,6,1.142857143,34,0.0,0,0.0,1.0,0,0,2.857142857,1,0.8571,False,FMeasure_Voting_Pred,False,0.006509379721087265
2,1,0,2,13,1,0,0,2,2.0,410,0.0,0,0.0,0.75,0,0,204.0,6,3.0,False,FMeasure_Voting_Pred,False,0.020199209665594443
24,1,0,9,119,92,1,0,13,0.830039526,1158,1.0,3,0.0,0.178743961,0,0,46.79166667,11,1.4167,False,FMeasure_Voting_Pred,False,0.4219069620757669
4,1,0,7,9,4,2,0,1,0.666666667,28,1.0,0,0.0,0.333333333,0,0,5.75,1,0.5,False,FMeasure_Voting_Pred,False,0.01777868278495479
5,1,0,1,6,0,1,0,5,0.45,115,1.0,0,0.0,0.466666667,0,0,21.0,2,1.0,False,FMeasure_Voting_Pred,False,0.018395737740752604
2,1,0,1,15,1,0,0,2,2.0,60,0.0,0,0.0,0.6,0,0,29.0,1,0.5,False,FMeasure_Voting_Pred,False,0.008084930682338278
3,1,0,13,35,3,1,0,1,2.0,194,0.0,0,0.0,0.4166666670000001,0,0,63.66666667,1,0.6667,True,FMeasure_Voting_Pred,False,0.01197507248293637
24,1,0,18,68,156,13,0,19,0.8896321070000001,590,1.0,4,0.0,0.236714976,0,0,23.04166667,13,1.9167,True,FMeasure_Voting_Pred,False,0.17334349471627164
43,2,1,22,123,481,7,0,33,0.871794872,1262,1.0,2,0.62037037,0.164021164,1,6,28.04651163,9,2.1628,True,FMeasure_Voting_Pred,True,0.7551948154450471
3,2,0,6,12,1,2,0,3,0.0,50,1.0,1,0.5,0.611111111,0,0,15.33333333,1,0.6667,False,FMeasure_Voting_Pred,False,0.01798635860249456
3,2,0,2,8,3,2,0,3,1.5,47,0.0,0,0.9375,0.833333333,0,0,14.0,3,1.0,False,FMeasure_Voting_Pred,False,0.0076044744696510515
3,1,0,0,4,0,0,0,3,0.5,20,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,False,FMeasure_Voting_Pred,False,0.01191567804014994
9,2,0,6,28,0,1,0,8,0.5,240,1.0,1,0.6,0.388888889,0,0,25.44444444,5,1.5556,False,FMeasure_Voting_Pred,False,0.02905378415600628
8,1,0,0,17,0,0,0,8,0.523809524,91,1.0,0,0.0,0.5625,0,0,10.0,3,1.5,False,FMeasure_Voting_Pred,False,0.017556099732093548
24,1,0,36,157,20,2,0,19,0.66798419,1717,1.0,3,0.0,0.147157191,0,0,70.08333333,26,4.3333,False,FMeasure_Voting_Pred,True,0.7797201654231148
9,3,0,8,27,0,6,0,6,0.25,198,1.0,1,0.5555555560000001,0.4166666670000001,2,3,20.88888889,1,0.8889,False,FMeasure_Voting_Pred,False,0.03233176585478333
2,1,0,2,4,1,1,0,1,1.878787879,305,0.0,0,0.0,1.0,0,0,102.0,0,0.0,False,FMeasure_Voting_Pred,False,0.005578977846446502
3,2,0,3,31,3,0,0,3,2.0,208,0.0,0,0.953488372,0.5555555560000001,2,5,68.33333333,1,0.6667,False,FMeasure_Voting_Pred,False,0.01649782690171047
1,1,0,5,1,0,4,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_Voting_Pred,False,0.004649798180865336
