wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
5,1,0,4,10,10,0,4,5,2.0,28,0.0,0,0.0,0.36,0,0,4.6,1,0.8,False,GMean_Voting_Pred,False,0.03542110474250363
12,2,0,6,24,56,2,5,7,0.75,145,1.0,0,0.3125,0.260416667,1,2,10.75,2,1.0833,False,GMean_Voting_Pred,False,0.035638554408548864
9,4,0,7,16,24,4,3,9,0.625,60,1.0,1,0.979166667,0.444444444,2,2,5.555555556,1,0.4444,False,GMean_Voting_Pred,False,0.3698640710643599
2,4,0,6,6,0,6,0,2,0.0,20,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5,False,GMean_Voting_Pred,False,0.4574320529617968
13,2,0,8,32,52,1,7,11,0.638888889,201,1.0,2,0.533333333,0.321428571,0,0,14.23076923,1,0.5385,False,GMean_Voting_Pred,False,0.07940908955724195
15,1,1,7,25,75,1,6,12,0.8035714290000001,139,1.0,1,0.0,0.276190476,0,0,8.0,2,1.0,True,GMean_Voting_Pred,False,0.3915937825818117
6,2,0,11,29,0,2,11,3,0.7,152,1.0,2,0.7777777779999999,0.466666667,1,2,23.66666667,4,1.1667,True,GMean_Voting_Pred,False,0.37307283937316904
8,1,0,5,12,24,3,3,7,0.7142857140000001,68,1.0,0,0.0,0.541666667,0,0,7.25,2,1.25,False,GMean_Voting_Pred,False,0.0427521662432632
9,1,0,9,28,12,3,9,7,0.65,224,1.0,4,0.0,0.275,0,0,23.33333333,4,1.3333,False,GMean_Voting_Pred,False,0.3957344797877424
1,2,0,2,2,0,2,0,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,GMean_Voting_Pred,False,0.03818370793370856
4,2,0,11,7,0,7,6,4,0.0,36,1.0,1,0.95,0.5,0,0,7.75,1,0.5,False,GMean_Voting_Pred,False,0.3964303599030949
3,3,0,6,8,3,1,6,2,2.0,22,0.0,0,0.971428571,0.666666667,1,1,6.333333333,1,0.3333,False,GMean_Voting_Pred,False,0.025366758188460597
32,3,0,38,97,320,3,37,20,0.85483871,834,1.0,1,0.546875,0.17595307899999998,2,3,24.6875,7,1.7813,False,GMean_Voting_Pred,True,0.7176346274795042
2,1,0,22,2,1,22,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,True,GMean_Voting_Pred,False,0.04853437671893309
7,4,0,9,21,21,2,8,7,2.0,57,0.0,0,0.978723404,0.392857143,3,4,7.142857143,2,0.7143,False,GMean_Voting_Pred,False,0.3480159788285013
12,3,0,12,27,42,2,10,8,0.704545455,124,1.0,2,0.6785714290000001,0.233766234,1,1,9.0,2,0.8333,True,GMean_Voting_Pred,False,0.0541201085488063
4,1,0,22,4,6,20,3,4,2.0,4,0.0,0,0.0,0.4,0,0,0.0,1,1.0,True,GMean_Voting_Pred,False,0.03953213072716318
11,1,0,13,24,39,5,12,11,0.8,101,1.0,4,0.0,0.272727273,0,0,7.818181817999999,1,0.9091,False,GMean_Voting_Pred,False,0.03460423604956312
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.0272178974454474
6,3,0,3,9,13,0,3,4,0.4,34,1.0,0,0.791666667,0.375,1,1,4.5,2,1.0,False,GMean_Voting_Pred,False,0.05023180558608351
19,2,0,9,20,159,4,7,15,0.666666667,105,1.0,1,0.703703704,0.233082707,1,3,4.473684211,1,0.8421,False,GMean_Voting_Pred,False,0.02921350259081138
6,1,1,6,12,0,1,5,6,0.0,39,1.0,1,0.0,0.30952381,0,0,5.333333333,1,0.8333,True,GMean_RF_Pred,True,0.7
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034722017963256656
26,1,17,49,51,279,39,10,21,0.7759999999999999,366,1.0,3,0.0,0.205128205,0,0,12.88461538,6,1.3846,False,GMean_Voting_Pred,True,0.9458987937546484
3,0,0,4,18,3,1,3,3,2.0,65,0.0,0,0.0,0.4166666670000001,0,0,20.66666667,4,1.6667,False,GMean_Voting_Pred,False,0.04587450400989459
2,1,0,60,2,1,60,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.4113824009980585
3,1,0,10,8,1,5,5,3,0.0,26,1.0,1,0.0,0.5,0,0,7.333333333,1,0.3333,True,GMean_Voting_Pred,False,0.3953302267007724
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034722017963256656
8,1,0,1,12,22,1,0,8,0.761904762,52,1.0,0,0.0,0.458333333,0,0,5.125,1,0.875,False,GMean_Voting_Pred,False,0.04460375108132863
10,4,0,7,17,13,1,6,10,0.5555555560000001,82,1.0,1,0.962365591,0.375,1,1,7.0,2,0.8,False,GMean_Voting_Pred,False,0.06435506943942816
4,2,0,7,17,0,1,6,4,0.5,78,1.0,1,0.571428571,0.4,0,0,18.0,2,1.0,True,GMean_Voting_Pred,False,0.07146345263191133
18,2,0,11,36,123,1,10,18,0.68627451,142,1.0,2,0.19047619,0.161111111,0,0,6.722222222,1,0.9444,False,GMean_Voting_Pred,False,0.08022749701270411
31,1,1,16,59,437,1,15,28,0.855555556,251,1.0,2,0.0,0.13399503699999998,0,0,7.0,2,1.0,True,FMeasure_Voting_Pred,True,0.5080855969173057
9,3,0,40,101,0,1,40,4,0.458333333,505,1.0,2,0.7241379309999999,0.222222222,1,1,54.77777778,1,0.8889,False,GMean_Voting_Pred,False,0.4197314517763352
17,2,0,9,20,124,4,7,13,0.75,99,1.0,1,0.7307692309999999,0.235294118,1,3,4.764705882,1,0.8235,False,GMean_Voting_Pred,False,0.027452250190746437
2,1,0,2,3,1,1,1,1,2.0,7,0.0,0,0.857142857,0.75,0,0,2.5,1,0.5,False,GMean_Voting_Pred,False,0.0330525736246946
5,2,0,12,23,0,2,10,4,0.25,125,1.0,0,0.625,0.5,1,2,23.4,4,1.4,False,GMean_Voting_Pred,False,0.05613249641499755
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.034722017963256656
15,3,0,5,22,71,1,5,13,0.8428571429999999,164,1.0,0,0.729166667,0.29333333300000003,2,6,9.6,4,1.1333,False,GMean_Voting_Pred,False,0.02610981590034353
4,1,0,7,4,6,6,2,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,True,GMean_Voting_Pred,False,0.03327636084497525
4,1,0,3,9,0,0,3,4,0.333333333,34,1.0,0,0.0,0.5,0,0,7.25,2,1.0,False,GMean_Voting_Pred,False,0.054438275879051694
15,1,32,37,34,63,34,3,7,0.8469387759999999,239,1.0,0,0.0,0.377777778,0,0,14.46666667,5,1.4667,True,GMean_Voting_Pred,True,0.977276933015136
5,1,0,11,14,10,6,5,4,2.0,41,0.0,0,0.0,0.28,0,0,7.2,1,0.8,False,GMean_Voting_Pred,False,0.04054767132539403
6,1,0,11,39,9,1,10,3,0.4,189,1.0,0,0.428571429,0.333333333,0,0,30.33333333,5,1.3333,False,GMean_Voting_Pred,False,0.09063253125394244
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03731395470766078
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,False,GMean_Voting_Pred,False,0.06178771730636527
12,3,0,15,32,50,2,14,9,0.318181818,156,1.0,1,0.6333333329999999,0.333333333,1,1,11.83333333,4,1.1667,False,GMean_Voting_Pred,False,0.3989555045078709
4,5,0,4,9,4,0,4,3,0.333333333,37,1.0,0,0.930232558,0.4,1,1,8.0,1,0.75,False,GMean_Voting_Pred,False,0.07408616203035323
6,6,0,3,16,7,1,2,5,0.8,80,1.0,0,0.791666667,0.4166666670000001,0,0,11.66666667,3,1.1667,False,GMean_Voting_Pred,False,0.1427711297372885
6,2,0,5,16,7,1,5,2,0.7,59,1.0,0,0.636363636,0.36,1,1,8.5,2,0.8333,True,GMean_Voting_Pred,False,0.029804840735849363
5,1,0,2,16,10,0,2,4,2.0,81,0.0,0,0.0,0.333333333,0,0,15.2,1,0.8,False,GMean_Voting_Pred,False,0.0424229641409122
3,5,2,6,6,3,5,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,False,GMean_Voting_Pred,False,0.07169616472598883
36,1,0,52,81,630,24,34,33,2.0,342,0.0,0,0.0,0.13888888900000002,0,0,8.5,12,1.2778,True,GMean_Voting_Pred,True,0.7177024503465125
14,2,0,15,28,25,6,12,14,0.615384615,109,1.0,0,0.666666667,0.273809524,0,0,6.642857143,3,1.0714,False,GMean_Voting_Pred,False,0.047916157491887545
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03484043540116265
2,1,0,16,7,1,12,4,1,2.0,23,0.0,0,0.0,0.5,0,0,10.5,1,0.5,False,GMean_Voting_Pred,False,0.037317681286786385
3,1,0,4,6,0,2,2,2,0.5,33,1.0,1,0.0,0.666666667,0,0,9.0,2,1.0,False,GMean_Voting_Pred,False,0.05567916331351503
12,1,0,7,49,44,1,6,12,0.636363636,239,1.0,1,0.0,0.240740741,0,0,18.75,1,0.8333,False,GMean_Voting_Pred,False,0.09372012214973068
14,0,0,15,26,39,0,15,12,0.807692308,157,0.833333333,2,0.0,0.230769231,0,0,9.785714286,8,1.3571,False,GMean_Voting_Pred,False,0.05805814804736325
3,0,0,8,11,1,1,7,2,0.5,41,1.0,0,0.0,0.75,0,0,12.33333333,1,0.3333,False,GMean_Voting_Pred,False,0.03080238324194544
3,2,0,10,21,3,4,6,2,2.0,106,0.0,0,0.75,0.666666667,1,3,34.33333333,11,4.0,True,GMean_Voting_Pred,False,0.3878120131796943
7,4,0,11,16,21,4,7,7,2.0,45,0.0,0,0.978723404,0.392857143,3,4,5.428571429,1,0.5714,False,GMean_Voting_Pred,False,0.01230774495183729
4,1,0,2,12,6,0,2,3,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,False,GMean_Voting_Pred,False,0.041591089065931834
2,0,0,3,6,1,0,3,2,2.0,14,0.0,0,0.0,0.666666667,0,0,6.0,1,0.5,False,GMean_Voting_Pred,False,0.023697901270824568
4,1,0,9,21,4,1,8,2,0.666666667,113,1.0,0,0.0,0.666666667,0,0,27.0,5,1.5,False,GMean_Voting_Pred,False,0.05838716563794608
13,2,1,15,25,28,3,13,11,0.611111111,120,1.0,1,0.705882353,0.241758242,0,0,8.0,1,0.7692,False,GMean_Voting_Pred,False,0.05889530601670387
3,5,0,5,4,0,2,3,3,0.5,21,1.0,2,0.894736842,0.5,0,0,5.333333333,1,0.6667,False,GMean_Voting_Pred,False,0.1292633290005554
2,2,0,7,9,1,0,7,2,2.0,48,0.0,0,0.666666667,0.6,1,1,23.0,4,2.0,True,GMean_Voting_Pred,False,0.027668361210004717
4,1,0,5,7,6,0,5,4,2.0,18,0.0,0,0.0,0.75,0,0,3.5,1,0.75,False,GMean_Voting_Pred,False,0.03149927133262995
15,2,0,21,48,73,2,20,10,0.7551020409999999,243,1.0,4,0.518518519,0.214285714,1,1,14.73333333,6,1.2667,False,GMean_Voting_Pred,False,0.0786789945726125
4,1,0,7,16,4,1,6,2,0.333333333,68,1.0,0,0.0,0.5,0,0,15.75,1,0.5,True,GMean_Voting_Pred,False,0.05400176091709144
19,3,0,31,84,99,5,31,10,0.814814815,501,0.8888888890000001,5,0.552631579,0.212962963,1,1,24.89473684,9,1.5263,False,GMean_Voting_Pred,False,0.4212030369009412
24,3,0,17,48,250,12,8,19,0.8819875779999999,238,1.0,2,0.290322581,0.223602484,0,0,8.625,3,1.1667,False,GMean_Voting_Pred,False,0.1135678131732178
21,2,2,9,37,116,3,7,12,0.8888888890000001,180,0.7777777779999999,3,0.411764706,0.17857142899999998,1,1,7.142857143,4,1.1905,True,GMean_Voting_Pred,False,0.4125879347781384
2,4,0,3,5,1,0,3,1,2.0,12,0.0,0,0.972972973,0.666666667,1,1,5.0,1,0.5,False,GMean_Voting_Pred,False,0.03707823246917801
2,4,0,3,5,0,0,3,1,0.0,13,1.0,0,1.0,1.0,0,0,5.0,0,0.0,False,GMean_Voting_Pred,False,0.10470907339166265
2,3,0,4,4,1,0,4,1,2.0,9,0.0,0,0.923076923,0.75,1,1,3.5,1,0.5,True,GMean_Voting_Pred,False,0.3595491382098973
2,1,0,22,2,1,21,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.3783659509838835
2,5,0,3,6,0,2,1,2,1.0,22,1.0,0,0.944444444,0.666666667,0,0,9.0,1,0.5,False,GMean_Voting_Pred,False,0.08860472564251108
4,1,0,8,18,2,1,7,2,0.5,131,1.0,2,0.0,0.7777777779999999,0,0,31.25,3,1.5,True,GMean_Voting_Pred,False,0.07208264132212659
13,1,0,8,34,64,0,8,6,0.75,322,1.0,1,0.0,0.333333333,0,0,23.53846154,5,1.3077,False,GMean_Voting_Pred,False,0.07491431068509047
7,3,0,12,24,0,2,12,1,0.666666667,108,1.0,1,0.8214285709999999,0.291666667,1,1,13.71428571,1,0.7143,False,GMean_Voting_Pred,False,0.032850995019123405
3,2,0,3,5,3,2,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.022070844639622497
2,1,0,2,3,1,1,1,1,2.0,7,0.0,0,0.857142857,0.75,0,0,2.5,1,0.5,False,GMean_Voting_Pred,False,0.029836216809765764
67,2,2,29,131,2017,13,26,53,0.882575758,1285,1.0,2,0.272727273,0.096801347,0,0,17.88059701,6,1.194,True,GMean_Voting_Pred,False,0.4465818411933977
14,1,0,22,63,47,2,20,9,0.7564102559999999,519,1.0,1,0.0,0.358974359,0,0,35.64285714,17,3.2143,True,GMean_Voting_Pred,False,0.4822187556872212
11,3,0,9,30,11,1,9,9,0.35,132,1.0,2,0.813953488,0.257575758,1,2,10.81818182,1,0.7273,False,GMean_Voting_Pred,False,0.06402958618432071
5,4,0,7,15,10,1,7,5,2.0,41,0.0,0,0.983957219,0.466666667,2,3,7.2,1,0.6,False,GMean_Voting_Pred,False,0.019063175369129225
3,3,0,3,10,3,0,3,2,2.0,30,0.0,0,0.981818182,0.666666667,0,0,9.0,1,0.3333,False,GMean_Voting_Pred,False,0.05447398682606091
13,5,0,16,79,0,1,16,2,0.5,744,1.0,1,0.849315068,0.25,3,6,56.0,1,0.8462,False,GMean_Voting_Pred,False,0.061484586100570865
9,2,0,7,17,24,0,7,9,0.6875,78,1.0,1,0.2,0.4074074070000001,0,0,7.444444444,1,0.8889,False,GMean_Voting_Pred,False,0.06185539749478061
1,1,0,34,1,0,31,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,GMean_Voting_Pred,False,0.048498342442009235
4,2,0,2,6,4,1,1,4,0.333333333,24,1.0,0,0.916666667,0.75,1,2,4.75,1,0.5,False,GMean_Voting_Pred,False,0.034918365480723045
19,1,0,11,27,143,4,9,19,0.923611111,135,1.0,3,0.0,0.169590643,0,0,5.684210526,3,1.0526,True,GMean_Voting_Pred,False,0.05093606744013052
30,3,0,6,61,347,1,6,29,0.8683385579999999,349,1.0,0,0.8669950740000001,0.166666667,1,5,10.26666667,2,0.9333,False,GMean_Voting_Pred,False,0.07643884940596375
2,1,0,4,2,1,2,3,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.02804734404646304
2,1,0,5,2,1,4,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.035579977835322026
4,3,0,5,6,0,1,4,3,0.333333333,21,1.0,0,0.75,0.5,1,1,4.0,1,0.75,False,GMean_Voting_Pred,False,0.04421521416150676
4,1,0,2,16,0,2,0,4,0.333333333,92,1.0,0,0.0,0.75,0,0,21.25,4,1.5,False,GMean_Voting_Pred,False,0.08201105011666181
1,3,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,GMean_Voting_Pred,False,0.3791204926733207
42,1,14,28,78,809,16,12,33,0.909756098,498,1.0,7,0.0,0.118466899,0,0,10.61904762,4,1.5714,True,GMean_Voting_Pred,True,0.9530867807533084
5,1,0,2,6,10,1,1,5,2.0,13,0.0,0,0.0,0.8,0,0,1.6,1,0.8,False,GMean_Voting_Pred,False,0.03612037708815457
7,1,0,12,21,9,0,12,7,0.791666667,80,1.0,3,0.0,0.35714285700000004,0,0,9.857142857,1,0.8571,False,GMean_Voting_Pred,False,0.05086753182664527
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,GMean_Voting_Pred,False,0.028119313996643792
3,5,0,4,8,0,1,3,3,0.5,32,1.0,2,0.894736842,0.5555555560000001,0,0,9.0,1,0.6667,False,GMean_Voting_Pred,False,0.13555242311820606
4,1,0,3,20,6,3,0,3,2.0,133,0.0,0,0.0,0.3,0,0,32.25,7,3.25,True,Accuracy_RF_Pred,True,0.6
1,3,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,True,Accuracy_RF_Pred,True,0.8
4,0,2,5,24,6,2,3,1,2.0,93,0.0,0,0.0,0.4,0,0,22.25,4,1.5,False,GMean_Voting_Pred,False,0.05421778724136976
29,4,2,14,47,334,2,12,24,0.934065934,262,1.0,1,0.564516129,0.187739464,0,0,7.586206897,9,1.4138,False,GMean_Voting_Pred,True,0.5547749290059497
2,3,0,4,4,1,0,4,1,2.0,9,0.0,0,0.923076923,0.75,1,1,3.5,1,0.5,True,GMean_Voting_Pred,False,0.3595491382098973
1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,False,GMean_Voting_Pred,False,0.3943639779164533
36,1,0,41,79,626,18,38,36,0.571428571,288,1.0,1,0.0,0.116666667,0,0,6.944444444,1,0.9722,False,GMean_Voting_Pred,False,0.3403577535611197
3,5,0,2,6,3,1,1,3,2.0,16,0.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,False,GMean_Voting_Pred,False,0.08481695127250906
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.0345844410001515
23,3,0,18,60,191,4,16,18,0.8506493509999999,312,1.0,1,0.814814815,0.202020202,1,5,12.26086957,2,0.913,True,GMean_Voting_Pred,False,0.05799486983385645
8,1,0,10,33,26,2,9,2,0.7142857140000001,194,1.0,0,0.0,0.452380952,0,0,23.125,8,2.25,True,GMean_Voting_Pred,False,0.08693695846045389
10,2,0,9,31,23,3,7,3,0.7777777779999999,182,1.0,0,0.55,0.242857143,1,5,17.1,3,1.5,False,GMean_Voting_Pred,False,0.039914479608974616
5,2,0,7,8,6,2,6,5,0.75,35,1.0,0,0.857142857,0.333333333,0,0,5.6,1,0.8,False,GMean_Voting_Pred,False,0.038472587164830416
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,GMean_Voting_Pred,False,0.021439687906724337
4,3,4,14,8,6,14,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,GMean_Voting_Pred,False,0.08800389670824993
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,False,GMean_Voting_Pred,False,0.02286807595382857
3,4,0,4,8,3,0,4,2,2.0,24,0.0,0,0.973684211,0.444444444,1,1,7.0,1,0.6667,False,GMean_Voting_Pred,False,0.039001708873637055
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.0329495225763472
4,2,0,1,6,0,0,1,4,0.333333333,22,1.0,0,0.666666667,0.583333333,0,0,4.25,1,0.5,False,GMean_Voting_Pred,False,0.06324175921570034
5,0,2,9,22,10,2,7,1,2.0,145,0.0,0,0.0,0.5,0,0,28.0,4,1.8,False,GMean_Voting_Pred,False,0.04758350186963664
2,1,0,6,6,0,1,5,2,0.0,22,1.0,0,0.0,0.6,0,0,9.5,1,0.5,True,GMean_RF_Pred,True,0.6
20,1,0,27,109,148,11,19,14,0.802631579,728,1.0,3,0.0,0.210526316,0,0,35.2,10,1.95,False,GMean_Voting_Pred,True,0.857950381571749
51,1,0,15,113,1263,11,5,50,0.924,731,0.6,0,0.0,0.104444444,0,0,13.23529412,2,1.0,True,GMean_Voting_Pred,True,0.8777958803051105
4,1,0,6,7,4,1,5,4,0.333333333,23,1.0,0,0.0,0.5,0,0,4.5,1,0.75,False,GMean_Voting_Pred,False,0.04809341395309464
2,5,2,6,4,1,4,2,2,2.0,13,0.0,0,1.0,0.875,0,0,5.5,0,0.0,False,GMean_Voting_Pred,False,0.0954473422793874
8,4,0,9,19,22,2,7,8,0.7142857140000001,59,1.0,0,0.973544974,0.3,2,3,6.25,1,0.625,False,GMean_Voting_Pred,False,0.02818657424421497
3,1,0,0,6,3,0,0,3,2.0,12,0.0,0,0.0,0.833333333,0,0,3.0,1,0.6667,False,GMean_Voting_Pred,False,0.03623965484411808
2,1,0,5,5,1,1,5,2,2.0,15,0.0,0,0.0,0.625,0,0,6.5,1,0.5,False,GMean_Voting_Pred,False,0.02567723627007822
1,1,0,14,1,0,14,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.3747337943425476
12,3,0,6,22,62,1,6,11,0.590909091,100,1.0,0,0.951351351,0.35416666700000005,1,3,7.166666667,3,0.9167,False,GMean_Voting_Pred,False,0.04481530873932387
17,1,0,30,51,136,21,9,15,2.0,289,0.0,0,0.0,0.344537815,0,0,16.0,4,1.4706,True,GMean_Voting_Pred,False,0.43646200833452986
5,3,0,3,9,8,1,2,4,0.0,50,1.0,0,0.75,0.533333333,1,2,8.8,2,0.8,False,GMean_Voting_Pred,False,0.06532857086717478
9,3,0,24,68,18,1,24,4,0.9375,442,0.333333333,0,0.75,0.35,0,0,47.44444444,8,1.7778,False,GMean_Voting_Pred,False,0.27761836547035257
6,3,0,6,15,13,1,6,4,0.4,54,1.0,1,0.791666667,0.444444444,1,1,7.833333333,1,0.8333,False,GMean_Voting_Pred,False,0.046381537976582
9,2,0,6,13,30,1,5,8,0.625,59,1.0,0,0.7857142859999999,0.518518519,1,4,5.333333333,2,0.7778,True,GMean_Voting_Pred,False,0.03105461831564464
4,5,0,3,9,2,2,1,4,0.333333333,47,1.0,0,0.894736842,0.666666667,0,0,10.25,1,0.5,False,GMean_Voting_Pred,False,0.1339767101049764
6,2,6,11,14,7,6,5,5,0.6,49,1.0,2,0.736842105,0.375,0,0,6.833333333,2,1.0,True,GMean_Voting_Pred,False,0.17019110273015162
14,2,1,8,35,27,2,6,12,0.673076923,185,1.0,2,0.56,0.323076923,1,5,11.92857143,7,1.2143,True,FMeasure_RF_Pred,True,0.6
10,4,0,5,20,23,1,4,8,0.444444444,121,1.0,1,0.957219251,0.35,1,2,10.9,3,1.2,False,GMean_Voting_Pred,False,0.08550353674337301
30,1,0,13,73,347,1,12,27,0.6689655170000001,380,1.0,2,0.0,0.114285714,0,0,11.5,3,1.0333,False,GMean_Voting_Pred,False,0.4734553502016981
14,3,0,6,25,51,3,4,14,0.564102564,129,1.0,0,0.936170213,0.3,1,3,8.0,1,0.8571,False,GMean_Voting_Pred,False,0.04929206831303667
1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03532924873049988
1,1,0,4,1,0,1,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,GMean_Voting_Pred,False,0.03406847438443373
4,1,2,6,24,6,2,4,1,2.0,96,0.0,0,0.0,0.45,0,0,23.0,3,1.5,False,GMean_Voting_Pred,False,0.07263033323920577
14,1,0,11,45,23,1,10,11,0.972527473,400,0.14285714300000002,0,0.0,0.192857143,0,0,26.57142857,2,1.0,True,GMean_Voting_Pred,False,0.10454645439004008
5,1,0,8,11,8,3,5,5,0.25,39,1.0,0,0.0,0.7,0,0,6.6,1,0.8,False,GMean_Voting_Pred,False,0.06052322165108751
8,2,0,14,17,0,8,7,6,0.571428571,69,1.0,1,0.666666667,0.3,1,1,7.375,2,1.0,False,GMean_Voting_Pred,False,0.04397046082560339
18,2,0,13,39,125,3,13,17,0.870588235,170,1.0,0,0.6,0.17901234600000002,1,1,8.166666667000001,3,1.1111,False,GMean_Voting_Pred,False,0.03279775349314459
7,2,1,2,8,9,1,1,7,0.666666667,40,1.0,0,0.333333333,0.642857143,0,0,4.428571429,2,1.1429,False,GMean_Voting_Pred,False,0.06645507922837826
12,1,1,14,35,34,3,13,3,0.803030303,215,1.0,1,0.0,0.261363636,0,0,16.41666667,4,1.0,False,GMean_Voting_Pred,False,0.06457960178858686
52,1,3,32,124,1214,6,29,45,0.793226381,766,1.0,2,0.0,0.107843137,0,0,13.51923077,7,1.0962,False,GMean_Voting_Pred,False,0.4872514649737844
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,False,GMean_Voting_Pred,False,0.013563941970929494
6,1,0,4,9,9,0,4,5,0.2,41,1.0,0,0.0,0.4166666670000001,0,0,5.666666667,2,1.0,False,GMean_Voting_Pred,False,0.06527138002227892
4,3,0,6,15,4,0,6,3,0.666666667,60,1.0,0,0.945945946,0.4,1,3,13.75,1,0.5,False,GMean_Voting_Pred,False,0.03552718054979825
5,1,0,3,19,8,0,3,3,0.75,56,1.0,0,0.0,0.25,0,0,10.0,2,0.8,False,GMean_Voting_Pred,False,0.05510784100611682
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,FMeasure_RF_Pred,True,0.8
13,1,0,4,23,0,1,3,13,0.0,70,1.0,1,0.0,0.326923077,0,0,4.307692308,1,0.9231,False,GMean_Voting_Pred,False,0.0996851312951089
15,3,0,15,49,93,1,15,8,0.8214285709999999,226,1.0,0,0.7446808509999999,0.261904762,2,3,13.8,2,0.8667,False,GMean_Voting_Pred,False,0.031266376492114736
4,3,0,10,22,4,2,9,4,2.0,105,0.0,0,0.88,0.583333333,0,0,25.25,7,2.25,True,GMean_Voting_Pred,False,0.4167936005554635
2,5,0,2,6,0,1,1,2,1.0,21,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5,True,GMean_Voting_Pred,False,0.06329315649851623
9,2,1,7,18,0,1,6,7,0.25,66,1.0,1,0.666666667,0.388888889,1,1,6.222222222,1,0.7778,True,GMean_Voting_Pred,False,0.056570316380344425
5,3,0,4,8,10,1,4,4,1.0,35,1.0,0,0.947368421,0.44,0,0,5.8,1,0.6,False,GMean_Voting_Pred,False,0.3705566059018386
166,2,14,118,322,13617,67,76,157,0.893602694,2077,0.8888888890000001,3,0.06818181799999999,0.056277056,0,0,11.45783133,6,1.1506,True,GMean_Voting_Pred,True,0.7006804383500079
5,4,0,8,19,4,1,7,2,0.5,63,1.0,1,0.921052632,0.4,2,4,11.4,1,0.6,True,GMean_Voting_Pred,False,0.03988076301971733
8,2,0,11,11,22,4,10,8,0.666666667,58,1.0,3,0.825,0.3,1,20,5.875,1,0.875,False,GMean_Voting_Pred,False,0.030770666183835463
