dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
1,0,5,36,10,0,5,2,2.0,163,0.0,0,0.0,0.266666667,0,0,31.6,3,1.2,False,False,0.04105635254165405,False,0.03614877745561546,False,0.2815622756844563,False,0.0,False,0.0,False,0.0,False,0.4750411113577343,False,0.4760307854693935,False,0.4787398308650295,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04105635254165405
1,0,8,23,61,8,1,13,0.788461538,154,1.0,1,0.0,0.314285714,1,1,9.714285714,7,1.5,False,False,0.4267966619169953,False,0.4147758269901747,True,0.6876366324035965,True,0.8,True,0.8,True,0.9,True,0.5033412944246284,True,0.5006642475937989,False,0.4978883528583805,Accuracy_Voting_Pred,Accuracy_Ada_Pred,True,0.5033412944246284
1,0,11,38,0,1,10,2,0.5,237,1.0,2,0.0,0.3666666670000001,0,0,45.6,4,2.2,False,False,0.05179932402223724,False,0.07689737647802247,False,0.3563673192666925,False,0.0,False,0.0,False,0.3,False,0.4911001892628569,False,0.4800963183461657,False,0.4821002935815788,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05179932402223724
5,0,9,6,3,8,1,2,1.5,16,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.009364209172321765,False,0.020520784124216863,False,0.2684860568895697,False,0.0,False,0.0,False,0.0,False,0.3327651659180676,False,0.30608503013709665,False,0.4769658755311161,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.009364209172321765
1,0,6,12,0,4,2,4,0.0,44,1.0,0,0.0,0.5,0,0,9.75,2,1.0,False,False,0.0275389537872063,False,0.03176898684044848,False,0.29644802733074394,False,0.0,False,0.0,False,0.0,False,0.4862006940834509,False,0.480334829535035,False,0.4790725494446821,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0275389537872063
1,0,8,16,6,8,0,8,0.708333333,104,1.0,0,0.0,0.311111111,1,1,10.22222222,5,1.2222,False,False,0.07308717710426532,False,0.0574503388096998,False,0.3351091100189709,False,0.1,False,0.0,False,0.0,False,0.4819806835349155,False,0.4882030951901517,False,0.4841629033986878,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.07308717710426532
1,0,5,15,0,1,4,7,0.166666667,52,1.0,0,0.0,0.514285714,0,0,6.285714286,1,0.8571,False,False,0.027952667583682717,False,0.03177447204524045,False,0.2911422503917461,False,0.0,False,0.0,False,0.0,False,0.4840286665673474,False,0.4804272052969798,False,0.4790245773355661,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.027952667583682717
1,0,34,147,406,0,34,34,0.8888888890000001,736,1.0,8,0.0,0.111111111,0,0,18.64864865,6,1.3784,True,True,0.8289559049009144,True,0.8318662600344334,True,0.5156554231569631,True,0.9,True,0.6,True,0.6,True,0.5020476953381708,False,0.3346041498503592,False,0.33187510919604896,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.8289559049009144
1,0,5,34,36,4,1,7,0.727272727,342,1.0,0,0.0,0.464285714,0,0,27.16666667,4,1.8333,False,False,0.03260575315626283,False,0.044706479841708086,False,0.3625236468356916,False,0.0,False,0.0,False,0.0,False,0.4878852299309347,False,0.4780564704220525,False,0.4848149195639114,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03260575315626283
2,0,18,41,7,1,17,2,0.666666667,216,1.0,0,0.791666667,0.3666666670000001,1,3,34.5,5,2.3333,False,False,0.14102109414274264,False,0.11922604697000072,False,0.3699345446390503,False,0.0,False,0.0,False,0.0,False,0.4877529355283688,False,0.4853007396721461,False,0.4791603906995988,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.14102109414274264
1,0,13,33,13,0,13,4,1.0,226,1.0,1,0.0,0.425,0,0,18.63636364,1,0.8182,False,False,0.0481785502610105,False,0.060548150684652885,False,0.3515847325352208,False,0.0,False,0.0,False,0.11666666666666668,False,0.4834552522574431,False,0.4846882411982681,False,0.4845727176206392,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0481785502610105
2,0,3,8,6,0,3,4,2.0,22,0.0,0,0.4,1.0,0,0,4.5,1,0.75,False,False,0.012167827619592342,False,0.014019452475245891,False,0.2117847926897335,False,0.0,False,0.0,False,0.0,False,0.4767830580514847,False,0.482670420021568,False,0.4778473285184276,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.012167827619592342
1,0,2,7,3,2,0,5,0.8,35,1.0,0,0.0,0.5555555560000001,0,0,4.333333333,1,0.6667,False,False,0.02318278418759636,False,0.025055501735562254,False,0.28111764433525205,False,0.0,False,0.0,False,0.0,False,0.4729862089270621,False,0.4681258353039622,False,0.4773385592059128,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02318278418759636
1,0,8,21,0,1,7,2,1.0,168,1.0,1,0.0,0.4,0,0,39.0,3,1.5,False,False,0.04088492810848251,False,0.05033770223833569,False,0.3335951759921817,False,0.0,False,0.0,False,0.0,False,0.4901363732446029,False,0.4800963183461657,False,0.4821002935815788,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04088492810848251
1,0,18,51,18,13,7,7,0.727272727,255,1.0,0,0.0,0.327272727,0,0,19.91666667,5,1.5833,False,False,0.2103827516962775,False,0.4273838565927388,False,0.3748049333585506,False,0.4875,False,0.3,False,0.2,False,0.4879225717676109,False,0.4881192273827795,False,0.4927608150735391,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2103827516962775
1,0,7,19,4,4,3,9,0.5,97,1.0,0,0.0,0.7222222220000001,0,0,9.444444444,2,1.0,False,False,0.02211048216320192,False,0.029536015898672177,False,0.3162131290826634,False,0.0,False,0.0,False,0.0,False,0.4743573873279197,False,0.4746105350373485,False,0.4766461901135709,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02211048216320192
1,0,36,16,40,36,0,10,0.818181818,119,1.0,0,0.0,0.3,1,1,8.583333332999999,7,1.4167,False,False,0.2484550964075908,False,0.30045008392536104,False,0.3883226563183737,False,0.4666666666666666,False,0.42,False,0.5,False,0.4892744658474856,False,0.4897863972028884,False,0.4763727089793727,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2484550964075908
1,0,5,31,0,4,1,4,0.85,190,1.0,0,0.0,0.6,0,0,36.0,5,2.8,False,False,0.02285330844971323,False,0.03597286898454221,False,0.3353423302434697,False,0.0,False,0.0,False,0.0,False,0.4769533759964618,False,0.4756964633009186,False,0.4796930975129582,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02285330844971323
2,0,5,9,6,0,5,4,2.0,38,0.0,0,0.4,0.4,0,0,8.5,1,0.75,False,False,0.02530387930490434,False,0.027943336656542136,False,0.2191652518341459,False,0.0,False,0.0,False,0.0,False,0.4832329506621842,False,0.4886861771583921,False,0.4836391567180893,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02530387930490434
1,0,5,3,3,5,1,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.02806164698118592,False,0.02228526048462931,False,0.20835643857160896,False,0.0,False,0.1,False,0.1,False,0.4862006940834509,False,0.4835818525282262,False,0.492826793401839,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02806164698118592
3,0,3,19,1,0,3,2,2.0,91,1.0,0,0.961538462,1.0,1,2,44.0,5,2.5,False,False,0.01933935522649725,False,0.018047862792887108,False,0.3200769995946406,False,0.0,False,0.0,False,0.0,False,0.3226044977878537,False,0.31075740857401546,False,0.4754891127520703,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01933935522649725
1,0,26,62,457,24,6,28,0.844594595,454,1.0,2,0.0,0.15,1,1,10.73684211,7,1.4737,False,True,0.6398211425117827,True,0.7473694950388028,True,0.7793286075268927,True,0.6533333333333333,True,1.0,True,0.8,False,0.4975665316967765,False,0.4990496187216835,False,0.4959030705502016,Accuracy_Voting_Pred,Accuracy_Voting_Pred,True,0.6398211425117827
2,0,9,18,28,3,9,8,2.0,65,0.0,0,0.222222222,0.28571428600000004,0,0,7.125,1,0.875,False,False,0.040583565109013765,False,0.0420445378424392,False,0.25705202992223325,False,0.0,False,0.0,False,0.0,False,0.4798422640679381,False,0.4833928259331993,False,0.4856268991977112,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.040583565109013765
2,0,12,25,66,6,12,12,2.0,110,0.0,0,0.153846154,0.297619048,0,0,8.166666667000001,1,0.9167,True,False,0.3882611481782656,False,0.3908936957884684,True,0.6494905807448031,True,0.9,True,0.7,True,0.9,False,0.4955728428030308,False,0.4923830239374994,False,0.4898399015541695,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.3882611481782656
1,0,2,13,3,2,0,1,2.0,90,0.0,0,0.0,0.444444444,0,0,29.0,6,2.6667,False,False,0.02729723344525873,False,0.02877155936432965,False,0.2762136708968747,False,0.0,False,0.04,False,0.0,False,0.4888012254672073,False,0.4897043394294714,False,0.4882885387482189,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02729723344525873
1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.015093457379244628,False,0.0117690178405957,False,0.20453127809728264,False,0.0,False,0.0,False,0.0,False,0.4743573873279197,False,0.4804041537061463,False,0.32639489400214633,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.015093457379244628
2,0,2,14,11,1,1,4,0.666666667,81,0.666666667,2,0.764705882,0.4,1,1,12.0,3,1.0,False,False,0.0439258785839606,False,0.032490840665757074,False,0.3140078317282519,False,0.0,False,0.0,False,0.0,False,0.489016830386364,False,0.4790198662328568,False,0.4833262743921144,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0439258785839606
1,0,4,5,0,4,0,3,0.833333333,22,1.0,0,0.0,0.75,0,0,4.0,1,0.5,False,False,0.01809024730823501,False,0.0191523429003922,False,0.2784563238797519,False,0.0,False,0.0,False,0.0,False,0.4697653568697376,False,0.4724272559891852,False,0.4725016515322093,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01809024730823501
1,0,7,6,15,5,2,6,2.0,6,0.0,0,0.0,0.361111111,0,0,0.0,1,1.0,False,False,0.03308271865749746,False,0.028603945104523076,False,0.21540751706216765,False,0.0,False,0.0,False,0.0,False,0.4790035511914633,False,0.4816794978633532,False,0.4733934122979828,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03308271865749746
1,0,9,6,15,7,2,6,2.0,6,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,False,False,0.0294103479861047,False,0.02661418193952041,False,0.2229594611138127,False,0.0,False,0.0,False,0.1,False,0.4843982705606645,False,0.4835818525282262,False,0.4778584291650366,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0294103479861047
1,0,5,20,0,0,5,3,0.5,94,1.0,0,0.0,0.666666667,0,0,29.66666667,1,0.6667,False,False,0.023633479695545537,False,0.025977921975567225,False,0.29321550965782506,False,0.0,False,0.0,False,0.0,False,0.4697653568697376,False,0.4723346488881056,False,0.474129074734809,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.023633479695545537
2,0,8,12,1,0,8,2,1.0,59,1.0,0,0.833333333,1.0,0,0,25.0,1,0.5,False,False,0.010154434881402543,False,0.01870878422081868,False,0.2975831846609975,False,0.0,False,0.0,False,0.0,False,0.4720322624738375,False,0.4709935376398221,False,0.4785398979502757,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.010154434881402543
1,1,10,43,8,1,9,2,0.704545455,219,1.0,1,0.0,0.218181818,0,0,16.91666667,4,1.6667,False,False,0.05615135099130908,False,0.07466474192144862,False,0.019769112812714783,False,0.0,False,0.2,False,0.0,False,0.4830802096490751,False,0.4791295825993444,False,0.3114915515694656,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.05615135099130908
2,0,4,13,3,1,4,1,1.5,39,0.0,0,0.818181818,0.4,1,1,11.0,1,0.6667,True,False,0.035557019329579755,False,0.024500702310807924,False,0.21319471466655285,False,0.0,False,0.0,False,0.2,False,0.4816570950859888,False,0.4871729717492918,False,0.4893556360576677,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.035557019329579755
1,0,17,32,53,16,2,14,0.875,211,1.0,0,0.0,0.266666667,1,1,12.53333333,7,1.4667,False,False,0.09122966874579516,False,0.12187036102834256,False,0.3775891994472508,False,0.0,False,0.0,False,0.0,False,0.4853603375547097,False,0.4868577235604298,False,0.4850638450308408,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.09122966874579516
1,0,21,43,20,0,21,8,0.854166667,252,1.0,5,0.0,0.204545455,0,0,26.33333333,5,1.5556,False,False,0.2679072396612284,False,0.3695254997562728,False,0.38189439469101577,False,0.0,False,0.0,False,0.0,False,0.4778070352050493,False,0.4848356298200603,False,0.4838391861895228,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2679072396612284
1,0,3,13,4,3,0,9,0.625,90,1.0,0,0.0,0.7222222220000001,0,0,8.666666667000001,1,0.7778,False,False,0.01968408304346286,False,0.024366856487542957,False,0.3006467357681672,False,0.0,False,0.0,False,0.0,False,0.4721896445411686,False,0.4724183076129434,False,0.4749129756175186,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01968408304346286
1,0,8,5,10,7,1,5,2.0,5,0.0,0,0.0,0.44,0,0,0.0,1,1.0,False,False,0.02929429134934696,False,0.025508246953091483,False,0.2195569100896334,False,0.0,False,0.0,False,0.1,False,0.4862006940834509,False,0.4835818525282262,False,0.4778584291650366,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02929429134934696
1,0,0,2,0,0,0,1,2.0,11,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.09662678412767849,False,0.06620526050769146,False,0.1813436096961989,False,0.17631313131313128,False,0.1456959706959707,False,0.0,False,0.4884801620511213,False,0.4875234713598896,False,0.4835594591352292,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.09662678412767849
2,0,4,14,11,3,1,4,0.875,141,0.25,7,0.764705882,0.4,1,1,21.16666667,3,1.0,False,False,0.1509354592972203,False,0.08038419317695784,False,0.34863688872902965,False,0.025,False,0.0,False,0.0,False,0.4854196514672041,False,0.4823361195067253,False,0.4735666162266727,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.1509354592972203
2,0,4,10,1,0,4,2,2.0,30,0.0,0,0.666666667,0.75,0,0,14.0,2,1.0,False,False,0.013917753188022249,False,0.01879317871100953,False,0.2349732283376368,False,0.0,False,0.0,False,0.0,False,0.4766265333012806,False,0.4742260884190989,False,0.4811670492926281,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.013917753188022249
4,0,13,53,325,0,13,26,1.04,204,1.0,0,0.609375,0.25,0,0,6.807692307999999,1,0.9615,False,False,0.36726518858298457,False,0.25271311768813154,False,0.387465984377461,False,0.1,False,0.0,False,0.0,False,0.4917155155161645,False,0.4881787779595863,False,0.4791902028966537,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.36726518858298457
1,0,5,14,0,1,4,3,0.25,63,1.0,1,0.0,0.5555555560000001,0,0,19.33333333,3,1.3333,False,False,0.03000358739149513,False,0.034816438627881995,False,0.3136598327950129,False,0.0,False,0.0,False,0.0,False,0.4801327188466567,False,0.4786666661968646,False,0.4825412482864231,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03000358739149513
1,0,3,14,0,3,0,9,0.694444444,164,1.0,0,0.0,0.5,1,1,15.0,13,2.3,False,False,0.224158900078492,False,0.2047887341706193,False,0.456652058703916,True,0.6333333333333333,True,0.6066666666666667,False,0.16666666666666666,False,0.4951231777692176,True,0.5017301856499203,False,0.495539313943722,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.224158900078492
1,0,25,60,492,23,6,25,0.8402777779999999,441,1.0,2,0.0,0.148648649,1,1,10.702702699999998,7,1.4865,False,True,0.8139624410275219,True,0.7215623544602882,True,0.7708556158761096,True,1.0,True,1.0,True,0.9,True,0.6707205420815645,True,0.5065151213579281,False,0.4959030705502016,GMean_Ada_Pred,Accuracy_Voting_Pred,True,0.8139624410275219
1,0,18,49,51,1,17,4,1.076923077,350,1.0,1,0.0,0.4,0,0,28.45454545,3,1.4545,True,False,0.4187662607923915,False,0.4785575990699216,True,0.7192542102121956,True,0.6,True,0.6666666666666666,True,0.6,False,0.4945776582985392,False,0.4874226009775072,False,0.4927493909039932,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.4187662607923915
2,0,10,14,11,9,1,4,0.857142857,129,0.28571428600000004,6,0.764705882,0.4,1,1,19.33333333,3,1.0,False,False,0.27296580411758115,False,0.06390760937987945,False,0.3493463452544991,False,0.4,False,0.0,False,0.0,False,0.4854196514672041,False,0.4823361195067253,False,0.476514998930678,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.27296580411758115
2,0,8,12,1,0,8,2,1.0,56,1.0,0,0.833333333,1.0,0,0,24.0,1,0.5,False,False,0.010154434881402543,False,0.01867887614557476,False,0.2971923324012829,False,0.0,False,0.0,False,0.0,False,0.4720322624738375,False,0.4709935376398221,False,0.4785398979502757,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.010154434881402543
1,0,17,60,10,1,16,2,0.732142857,495,1.0,3,0.0,0.2875,0,0,59.875,3,1.25,True,False,0.10172861061813766,False,0.1606823102271031,False,0.3977789480485189,False,0.0,False,0.06666666666666668,False,0.025,False,0.4796557449406922,False,0.4845531998138865,False,0.4861150274657779,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.10172861061813766
1,0,15,42,16,0,15,10,0.757575758,354,1.0,5,0.0,0.242424242,0,0,28.0,4,1.5,False,False,0.15944657406096632,False,0.27734887740089365,False,0.3846600419342444,False,0.0,False,0.0,False,0.0,False,0.4778070352050493,False,0.4822441357309038,False,0.4856941273908208,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.15944657406096632
1,0,5,18,21,2,3,10,0.666666667,174,1.0,0,0.0,0.533333333,0,0,16.0,19,2.7,False,False,0.023106559395539517,False,0.031933337011711506,False,0.04655800630578222,False,0.0,False,0.03333333333333333,False,0.0,False,0.4720140649937994,False,0.3181541114972111,False,0.3252300729068085,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.023106559395539517
1,0,12,11,55,7,5,11,2.0,11,0.0,0,0.0,0.33766233799999995,0,0,0.0,1,1.0,True,False,0.039339716676283235,False,0.04503515858846161,False,0.2571475207242862,False,0.0,False,0.1,False,0.5,False,0.4915354768878928,False,0.4929722910753456,False,0.49084341375979296,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.039339716676283235
1,0,14,53,24,1,13,2,1.123809524,448,1.0,1,0.0,0.375,0,0,51.25,5,1.875,True,False,0.05864184499929174,False,0.0850370835361613,True,0.5589634842812783,False,0.0,False,0.06666666666666668,False,0.45,False,0.4849597265123863,False,0.4880488831452453,False,0.4881204138446338,GMean_Voting_Pred,GMean_Voting_Pred,True,0.5589634842812783
1,0,5,41,0,2,4,14,0.775,254,0.75,1,0.0,0.257142857,0,0,14.375,3,1.5625,False,False,0.20674031188695,False,0.2330032458139487,True,0.5220945041080143,False,0.3416666666666667,True,0.6833333333333333,False,0.4266666666666665,False,0.4909198072417468,False,0.4891814099202437,False,0.4965129715117985,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.20674031188695
1,0,0,8,0,0,0,4,0.333333333,23,1.0,0,0.0,0.625,0,0,4.5,1,0.75,False,False,0.02014870487787857,False,0.017766706756240633,False,0.2582631445122163,False,0.0,False,0.0,False,0.0,False,0.4700528534939028,False,0.4750388239734326,False,0.4670116568844925,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02014870487787857
1,0,8,12,66,3,5,12,2.0,12,0.0,0,0.0,0.347222222,0,0,0.0,1,1.0,False,False,0.040221158325263434,False,0.04316601920601625,False,0.2550886413152256,False,0.1,False,0.0,False,0.0,False,0.4898991814489453,False,0.4920525866633737,False,0.4843941199442508,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.040221158325263434
1,0,12,52,21,1,12,2,2.0,337,0.0,0,0.0,0.404761905,0,0,47.14285714,5,2.7143,False,False,0.04099636905443713,False,0.057163756656009215,False,0.3766148886492591,False,0.0,False,0.1,False,0.2,False,0.4781790369230276,False,0.4864834603928133,False,0.4938594995729935,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04099636905443713
1,0,14,46,260,10,4,28,0.89010989,443,1.0,3,0.0,0.183908046,1,1,13.82758621,8,1.4138,True,False,0.3884836259080924,False,0.3678187290042607,False,0.4100080429804586,False,0.03333333333333333,False,0.1,False,0.3,False,0.4938231304081578,False,0.4943440618814252,False,0.4957856910071741,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.3884836259080924
2,0,7,17,21,1,7,7,2.0,73,0.0,0,0.25,0.428571429,0,0,9.428571429,2,1.0,False,False,0.031607296802049344,False,0.03792342199616434,False,0.25969036167247456,False,0.0,False,0.0,False,0.0,False,0.4832236375855398,False,0.4842038125174147,False,0.4852796773532417,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.031607296802049344
1,0,4,13,15,2,2,5,2.0,84,0.0,0,0.0,0.5,0,0,13.0,1,0.8333,False,False,0.02594036984562892,False,0.025974584905564417,False,0.21896801324323903,False,0.0,False,0.0,False,0.0,False,0.4781331824518483,False,0.4812992112137436,False,0.4814201162474337,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.02594036984562892
1,0,0,10,1,0,0,2,2.0,45,0.0,0,0.0,0.5,0,0,21.5,4,2.0,False,False,0.024108936599560538,False,0.0251619570391376,False,0.2537958123346785,False,0.0,False,0.0,False,0.0,False,0.4905075024367566,False,0.4852065435204813,False,0.4801686006183129,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.024108936599560538
1,6,39,76,182,8,31,4,0.95625,495,1.0,4,0.0,0.111111111,0,0,21.80952381,2,1.0952,False,False,0.456171730784777,False,0.4305432328871325,False,0.007635881325427184,False,0.2,False,0.0,False,0.03333333333333333,False,0.49158770087425896,False,0.4946834384446066,False,0.3266653862266737,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.456171730784777
1,0,26,72,177,0,26,23,0.909090909,380,1.0,10,0.0,0.125,0,0,15.08695652,4,1.2609,False,False,0.4424194169711914,False,0.4507234627765072,True,0.7485604203409041,False,0.2,False,0.1,False,0.5,False,0.3197654120105398,False,0.491922281614719,False,0.4943664867869004,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.4424194169711914
1,0,7,54,31,0,7,6,0.775,297,1.0,0,0.0,0.225,0,0,25.63636364,7,1.6364,False,False,0.04758704729196565,False,0.0609970959398422,False,0.3522516467991068,False,0.0,False,0.0,False,0.0,False,0.4806905402942261,False,0.4802506810556771,False,0.4877086216794781,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.04758704729196565
2,0,2,14,11,1,1,4,0.833333333,117,0.333333333,5,0.764705882,0.4,1,1,17.5,3,1.0,False,False,0.09684447544681753,False,0.05412232626970708,False,0.34171043335927404,False,0.0,False,0.0,False,0.0,False,0.4850410652678922,False,0.4692169694000602,False,0.4700708071389704,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.09684447544681753
1,0,5,4,6,5,0,4,2.0,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,False,False,0.016247781312437613,False,0.01571577514770163,False,0.2097081728881237,False,0.0,False,0.0,False,0.0,False,0.4719062101217599,False,0.478577358252027,False,0.4747821887508162,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.016247781312437613
1,0,15,47,60,1,14,10,0.7638888890000001,312,1.0,6,0.0,0.18589743600000003,0,0,22.53846154,7,1.8462,False,False,0.2782853902607205,False,0.3458265628134556,False,0.3777007065761658,False,0.1,False,0.0,False,0.1,False,0.4955755114687583,False,0.4903505092600453,False,0.4947658592182049,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2782853902607205
1,0,3,21,63,3,1,15,0.828571429,152,1.0,1,0.0,0.238095238,1,1,8.8,7,1.4,False,False,0.2564373737322991,False,0.24154812437779125,True,0.5074906843875583,False,0.35,False,0.325,True,0.55,False,0.4976799084242976,False,0.4986741504538218,False,0.4893636769950671,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2564373737322991
3,0,8,31,10,0,8,3,1.25,135,1.0,0,0.8620689659999999,0.4,2,2,25.8,1,0.8,False,False,0.08381179521280978,False,0.034004811348805584,False,0.2930273684056657,False,0.1,False,0.0,False,0.0,False,0.31855109771639506,False,0.4791758998863023,False,0.4715443057241973,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.08381179521280978
1,0,2,12,31,2,0,10,0.86,64,1.0,0,0.0,0.681818182,0,0,4.363636364,1,0.8182,False,False,0.0202191219133368,False,0.0210312492416976,False,0.28174917836165475,False,0.0,False,0.0,False,0.0,False,0.4651937810458674,False,0.4728909934973566,False,0.4812419684650475,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.0202191219133368
1,0,3,9,1,0,3,1,1.0,26,0.0,1,0.0,1.0,0,0,11.5,0,0.0,False,False,0.014973240001972948,False,0.012676416543130236,False,0.1951520131546184,False,0.0,False,0.0,False,0.0,False,0.492487062830389,False,0.4902611673520658,False,0.4873328500436028,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.014973240001972948
4,0,15,43,0,1,14,2,0.666666667,402,1.0,0,0.996168582,0.5555555560000001,2,3,198.5,17,8.5,False,False,0.048398270360849344,False,0.06466335929429491,False,0.2937035010285777,False,0.0,False,0.3,False,0.0,False,0.18794403415106808,False,0.19304341716065185,False,0.33193763088726885,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.048398270360849344
4,2,11,8,8,11,0,4,1.0,26,1.0,0,0.894736842,0.6,0,0,3.8,1,0.4,False,False,0.01170379706957428,False,0.021096760267248663,False,0.006850769377257606,False,0.0,False,0.0,False,0.0,False,0.4791843769912887,False,0.4750609148202133,False,0.3027033133977999,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.01170379706957428
5,0,22,6,3,21,1,2,1.5,16,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.010315434211464398,False,0.0228067209960624,False,0.3295177093176446,False,0.0,False,0.0,False,0.0,False,0.3318060596278813,False,0.4719733424506043,False,0.4714569712921701,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.010315434211464398
1,0,16,53,8,1,15,2,1.230769231,361,1.0,0,0.0,0.52,0,0,66.0,8,3.2,True,False,0.03675125576647512,False,0.07476431645482501,False,0.3804919043487045,False,0.0,False,0.15,False,0.0,False,0.4768808534781674,False,0.4872229140777777,False,0.4905667501203818,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.03675125576647512
